epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
161,1928.44,0.51225,0.24915,0.73649,0.72301,0.66998,0.73478,0.54901,0.45218,0.22546,0.73612,0.00472,0.00472,0.00472
162,1939.51,0.50973,0.24893,0.73631,0.69935,0.6733,0.72696,0.54486,0.4514,0.22476,0.73619,0.004687,0.004687,0.004687
163,1950.71,0.51106,0.24901,0.73681,0.70493,0.67321,0.72999,0.54687,0.44831,0.2236,0.73587,0.004654,0.004654,0.004654
164,1961.77,0.51351,0.25045,0.73587,0.68933,0.67327,0.72534,0.54595,0.45051,0.22415,0.73595,0.004621,0.004621,0.004621
165,1972.84,0.50862,0.24769,0.73643,0.69729,0.66918,0.72574,0.54649,0.45057,0.22359,0.73603,0.004588,0.004588,0.004588
166,1983.93,0.50912,0.24828,0.73636,0.73131,0.67234,0.7394,0.55454,0.45016,0.22282,0.73595,0.004555,0.004555,0.004555
167,1994.96,0.50721,0.2474,0.73608,0.74745,0.67135,0.74544,0.55883,0.45111,0.22294,0.73598,0.004522,0.004522,0.004522
168,2006.03,0.50862,0.24694,0.73679,0.72841,0.67212,0.73867,0.55735,0.44836,0.22265,0.73584,0.004489,0.004489,0.004489
169,2017.17,0.50685,0.24576,0.73677,0.71626,0.67228,0.73297,0.55227,0.44963,0.22255,0.73584,0.004456,0.004456,0.004456
170,2028.2,0.50446,0.2453,0.7364,0.71139,0.67541,0.73086,0.54928,0.44694,0.22183,0.73568,0.004423,0.004423,0.004423
171,2039.24,0.50206,0.24419,0.73659,0.71327,0.67104,0.73015,0.55081,0.44772,0.22152,0.73574,0.00439,0.00439,0.00439
172,2050.29,0.50302,0.2451,0.73608,0.70638,0.67237,0.72782,0.55318,0.44563,0.22111,0.7355,0.004357,0.004357,0.004357
173,2061.35,0.50047,0.24414,0.73524,0.68983,0.67439,0.72104,0.5473,0.44653,0.22146,0.7355,0.004324,0.004324,0.004324
174,2072.39,0.49832,0.24369,0.73655,0.70006,0.67126,0.72344,0.54851,0.44428,0.22017,0.73526,0.004291,0.004291,0.004291
175,2083.58,0.50073,0.2443,0.73598,0.69936,0.67544,0.72648,0.55101,0.44356,0.22026,0.73531,0.004258,0.004258,0.004258
176,2094.65,0.49697,0.24302,0.73511,0.70467,0.67541,0.72957,0.55273,0.44428,0.22011,0.73544,0.004225,0.004225,0.004225
177,2105.68,0.49621,0.24202,0.73665,0.70648,0.67653,0.73314,0.55466,0.44262,0.21911,0.73534,0.004192,0.004192,0.004192
178,2116.72,0.49288,0.24155,0.73593,0.78005,0.65611,0.72473,0.55295,0.44505,0.2195,0.73552,0.004159,0.004159,0.004159
179,2127.78,0.49869,0.24277,0.7355,0.88115,0.63034,0.72552,0.55396,0.44406,0.21962,0.73533,0.004126,0.004126,0.004126
180,2138.85,0.49597,0.24143,0.73557,0.85204,0.64811,0.72485,0.55107,0.44375,0.2191,0.7353,0.004093,0.004093,0.004093
181,2149.98,0.489,0.23992,0.73506,0.71582,0.66998,0.72992,0.55322,0.44221,0.21804,0.73521,0.00406,0.00406,0.00406
182,2161.02,0.49503,0.24148,0.73489,0.71764,0.66896,0.72941,0.5529,0.44157,0.21845,0.7351,0.004027,0.004027,0.004027
183,2172.05,0.4961,0.24157,0.73528,0.71,0.67641,0.731,0.55359,0.4418,0.21838,0.73509,0.003994,0.003994,0.003994
184,2183.13,0.49203,0.23967,0.73587,0.70247,0.6765,0.72777,0.55348,0.44151,0.21764,0.73511,0.003961,0.003961,0.003961
185,2194.15,0.49083,0.23936,0.73518,0.71115,0.67746,0.73163,0.55723,0.43898,0.21761,0.73491,0.003928,0.003928,0.003928
