epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,40.8808,0.61908,0.36458,0.7884,0.9524,0.78261,0.8834,0.5906,1.05459,0.64714,0.80237,0.000671301,0.000671301,0.000671301
183,41.0913,0.59935,0.36933,0.79424,0.9524,0.78261,0.8834,0.5906,1.05459,0.64714,0.80237,0.0006658,0.0006658,0.0006658
184,41.31,0.54856,0.3512,0.78536,0.96803,0.78993,0.88804,0.61883,0.99382,0.63328,0.79889,0.000660299,0.000660299,0.000660299
185,41.5179,0.59114,0.35225,0.78616,0.96803,0.78993,0.88804,0.61883,0.99382,0.63328,0.79889,0.000654798,0.000654798,0.000654798
186,41.8181,0.56003,0.34363,0.78001,0.96803,0.78993,0.88804,0.61883,0.99382,0.63328,0.79889,0.000649297,0.000649297,0.000649297
187,42.0269,0.57469,0.35543,0.77408,0.96803,0.78993,0.88804,0.61883,0.99382,0.63328,0.79889,0.000643795,0.000643795,0.000643795
188,42.2423,0.55462,0.36474,0.7746,0.96796,0.78814,0.88764,0.61506,0.9652,0.61416,0.79834,0.000638294,0.000638294,0.000638294
189,42.4491,0.56978,0.35121,0.76777,0.96796,0.78814,0.88764,0.61506,0.9652,0.61416,0.79834,0.000632793,0.000632793,0.000632793
190,42.6577,0.54614,0.33967,0.77784,0.96796,0.78814,0.88764,0.61506,0.9652,0.61416,0.79834,0.000627292,0.000627292,0.000627292
191,42.8646,0.52413,0.32618,0.76837,0.96796,0.78814,0.88764,0.61506,0.9652,0.61416,0.79834,0.000621791,0.000621791,0.000621791
192,43.0789,0.53862,0.33397,0.79612,0.9969,0.78261,0.8918,0.59974,1.014,0.62197,0.7998,0.00061629,0.00061629,0.00061629
193,43.288,0.51743,0.32328,0.78401,0.9969,0.78261,0.8918,0.59974,1.014,0.62197,0.7998,0.000610789,0.000610789,0.000610789
194,43.4995,0.53805,0.33644,0.77845,0.9969,0.78261,0.8918,0.59974,1.014,0.62197,0.7998,0.000605288,0.000605288,0.000605288
195,43.7085,0.51156,0.32838,0.78226,0.9969,0.78261,0.8918,0.59974,1.014,0.62197,0.7998,0.000599787,0.000599787,0.000599787
196,43.9258,0.58579,0.34745,0.78291,0.99553,0.8,0.89609,0.62003,0.99861,0.6062,0.79874,0.000594286,0.000594286,0.000594286
197,44.2245,0.53551,0.34176,0.77887,0.99553,0.8,0.89609,0.62003,0.99861,0.6062,0.79874,0.000588784,0.000588784,0.000588784
198,44.4326,0.67295,0.37578,0.79223,0.99553,0.8,0.89609,0.62003,0.99861,0.6062,0.79874,0.000583283,0.000583283,0.000583283
199,44.6403,0.57859,0.34502,0.77908,0.99553,0.8,0.89609,0.62003,0.99861,0.6062,0.79874,0.000577782,0.000577782,0.000577782
200,44.8576,0.5955,0.35268,0.78331,1,0.80723,0.89929,0.64374,0.99503,0.59196,0.80339,0.000572281,0.000572281,0.000572281
201,45.1188,0.4883,0.32841,0.77326,1,0.80723,0.89929,0.64374,0.99503,0.59196,0.80339,0.00056678,0.00056678,0.00056678
202,45.3819,0.52142,0.3306,0.76176,1,0.80723,0.89929,0.64374,0.99503,0.59196,0.80339,0.000561279,0.000561279,0.000561279
203,45.6453,0.53837,0.33745,0.75283,1,0.80723,0.89929,0.64374,0.99503,0.59196,0.80339,0.000555778,0.000555778,0.000555778
204,45.9156,0.50621,0.33848,0.75632,0.99667,0.8,0.90707,0.61462,1.04578,0.57499,0.80606,0.000550277,0.000550277,0.000550277
205,46.126,0.50517,0.3159,0.77488,0.99667,0.8,0.90707,0.61462,1.04578,0.57499,0.80606,0.000544776,0.000544776,0.000544776
206,46.336,0.58213,0.32971,0.7766,0.99667,0.8,0.90707,0.61462,1.04578,0.57499,0.80606,0.000539275,0.000539275,0.000539275
207,46.5525,0.49949,0.30866,0.78424,0.99667,0.8,0.90707,0.61462,1.04578,0.57499,0.80606,0.000533773,0.000533773,0.000533773
208,46.7699,0.4992,0.31922,0.78679,0.87833,0.90435,0.914,0.62596,1.02189,0.56013,0.80586,0.000528272,0.000528272,0.000528272
209,47.0782,0.48656,0.32681,0.78,0.87833,0.90435,0.914,0.62596,1.02189,0.56013,0.80586,0.000522771,0.000522771,0.000522771
210,47.2903,0.6521,0.35076,0.77397,0.87833,0.90435,0.914,0.62596,1.02189,0.56013,0.80586,0.00051727,0.00051727,0.00051727
211,47.5038,0.58047,0.33438,0.78008,0.87833,0.90435,0.914,0.62596,1.02189,0.56013,0.80586,0.000511769,0.000511769,0.000511769
212,47.723,0.4989,0.32614,0.77094,0.8881,0.89721,0.91496,0.63691,0.979,0.54586,0.80397,0.000506268,0.000506268,0.000506268
213,47.936,0.59685,0.33692,0.79093,0.8881,0.89721,0.91496,0.63691,0.979,0.54586,0.80397,0.000500767,0.000500767,0.000500767
214,48.1519,0.51293,0.32474,0.77352,0.8881,0.89721,0.91496,0.63691,0.979,0.54586,0.80397,0.000495266,0.000495266,0.000495266
215,48.3622,0.59699,0.34966,0.77023,0.8881,0.89721,0.91496,0.63691,0.979,0.54586,0.80397,0.000489765,0.000489765,0.000489765
216,48.5834,0.49963,0.32869,0.76099,0.99523,0.78261,0.89519,0.62474,0.98587,0.52598,0.8046,0.000484263,0.000484263,0.000484263
217,48.7957,0.62324,0.33629,0.77689,0.99523,0.78261,0.89519,0.62474,0.98587,0.52598,0.8046,0.000478762,0.000478762,0.000478762
218,49.0091,0.63716,0.34237,0.77712,0.99523,0.78261,0.89519,0.62474,0.98587,0.52598,0.8046,0.000473261,0.000473261,0.000473261
219,49.2227,0.5539,0.33533,0.78647,0.99523,0.78261,0.89519,0.62474,0.98587,0.52598,0.8046,0.00046776,0.00046776,0.00046776
220,49.4442,0.59573,0.32945,0.76435,0.99608,0.78261,0.89529,0.62872,0.98617,0.53322,0.80347,0.000462259,0.000462259,0.000462259
221,49.7451,0.63268,0.3461,0.78403,0.99608,0.78261,0.89529,0.62872,0.98617,0.53322,0.80347,0.000456758,0.000456758,0.000456758
222,49.959,0.51082,0.32355,0.79155,0.99608,0.78261,0.89529,0.62872,0.98617,0.53322,0.80347,0.000451257,0.000451257,0.000451257
223,50.1709,0.49929,0.31788,0.78646,0.99608,0.78261,0.89529,0.62872,0.98617,0.53322,0.80347,0.000445756,0.000445756,0.000445756
224,50.3921,0.4736,0.32506,0.78039,0.94052,0.82499,0.8986,0.62519,1.00347,0.53716,0.79996,0.000440255,0.000440255,0.000440255
225,50.6018,0.58054,0.34312,0.7746,0.94052,0.82499,0.8986,0.62519,1.00347,0.53716,0.79996,0.000434754,0.000434754,0.000434754
226,50.8156,0.51245,0.32306,0.76163,0.94052,0.82499,0.8986,0.62519,1.00347,0.53716,0.79996,0.000429253,0.000429253,0.000429253
227,51.029,0.52434,0.33141,0.77836,0.94052,0.82499,0.8986,0.62519,1.00347,0.53716,0.79996,0.000423751,0.000423751,0.000423751
228,51.2474,0.65939,0.34078,0.76537,0.86888,0.86436,0.89991,0.6206,1.03915,0.55278,0.80075,0.00041825,0.00041825,0.00041825
229,51.4568,0.50599,0.32633,0.76771,0.86888,0.86436,0.89991,0.6206,1.03915,0.55278,0.80075,0.000412749,0.000412749,0.000412749
230,51.6667,0.58285,0.3266,0.79142,0.86888,0.86436,0.89991,0.6206,1.03915,0.55278,0.80075,0.000407248,0.000407248,0.000407248
231,51.8798,0.52983,0.33446,0.78022,0.86888,0.86436,0.89991,0.6206,1.03915,0.55278,0.80075,0.000401747,0.000401747,0.000401747
232,52.1935,0.58575,0.34631,0.78424,0.95048,0.83453,0.88931,0.62595,1.01416,0.54745,0.80088,0.000396246,0.000396246,0.000396246
233,52.405,0.53585,0.33275,0.77655,0.95048,0.83453,0.88931,0.62595,1.01416,0.54745,0.80088,0.000390745,0.000390745,0.000390745
234,52.617,0.43069,0.3178,0.78235,0.95048,0.83453,0.88931,0.62595,1.01416,0.54745,0.80088,0.000385244,0.000385244,0.000385244
235,52.8291,0.53166,0.33036,0.78748,0.95048,0.83453,0.88931,0.62595,1.01416,0.54745,0.80088,0.000379743,0.000379743,0.000379743
236,53.0479,0.49883,0.3135,0.77831,0.92199,0.82215,0.88554,0.63481,0.95621,0.53321,0.80242,0.000374242,0.000374242,0.000374242
237,53.2573,0.578,0.32479,0.77751,0.92199,0.82215,0.88554,0.63481,0.95621,0.53321,0.80242,0.00036874,0.00036874,0.00036874
238,53.4693,0.46655,0.33051,0.77837,0.92199,0.82215,0.88554,0.63481,0.95621,0.53321,0.80242,0.000363239,0.000363239,0.000363239
239,53.6804,0.57317,0.32899,0.77995,0.92199,0.82215,0.88554,0.63481,0.95621,0.53321,0.80242,0.000357738,0.000357738,0.000357738
240,53.8998,0.47818,0.32149,0.78252,0.9459,0.81739,0.88275,0.62329,0.98502,0.53981,0.80591,0.000352237,0.000352237,0.000352237
241,54.1123,0.66393,0.34555,0.78832,0.9459,0.81739,0.88275,0.62329,0.98502,0.53981,0.80591,0.000346736,0.000346736,0.000346736
242,54.3257,0.57267,0.33178,0.78047,0.9459,0.81739,0.88275,0.62329,0.98502,0.53981,0.80591,0.000341235,0.000341235,0.000341235
243,54.6271,0.58096,0.33178,0.77241,0.9459,0.81739,0.88275,0.62329,0.98502,0.53981,0.80591,0.000335734,0.000335734,0.000335734
244,54.8451,0.59031,0.34141,0.7981,0.95699,0.81739,0.88114,0.61332,0.99662,0.53841,0.80407,0.000330233,0.000330233,0.000330233
245,55.0527,0.60152,0.33972,0.77452,0.95699,0.81739,0.88114,0.61332,0.99662,0.53841,0.80407,0.000324732,0.000324732,0.000324732
246,55.2652,0.52765,0.30464,0.77486,0.95699,0.81739,0.88114,0.61332,0.99662,0.53841,0.80407,0.000319231,0.000319231,0.000319231
247,55.4819,0.49705,0.30817,0.79,0.95699,0.81739,0.88114,0.61332,0.99662,0.53841,0.80407,0.000313729,0.000313729,0.000313729
248,55.703,0.4593,0.3193,0.76301,1,0.79096,0.88068,0.61208,1.03877,0.55068,0.80235,0.000308228,0.000308228,0.000308228
249,55.9165,0.44518,0.31053,0.76925,1,0.79096,0.88068,0.61208,1.03877,0.55068,0.80235,0.000302727,0.000302727,0.000302727
250,56.1324,0.47141,0.29227,0.78615,1,0.79096,0.88068,0.61208,1.03877,0.55068,0.80235,0.000297226,0.000297226,0.000297226
251,56.3452,0.6215,0.331,0.7866,1,0.79096,0.88068,0.61208,1.03877,0.55068,0.80235,0.000291725,0.000291725,0.000291725
252,56.5626,0.55626,0.31418,0.76917,1,0.79074,0.88123,0.60257,1.07683,0.55603,0.80303,0.000286224,0.000286224,0.000286224
253,56.7728,0.55289,0.32497,0.77454,1,0.79074,0.88123,0.60257,1.07683,0.55603,0.80303,0.000280723,0.000280723,0.000280723
254,57.076,0.56386,0.31975,0.76515,1,0.79074,0.88123,0.60257,1.07683,0.55603,0.80303,0.000275222,0.000275222,0.000275222
255,57.2871,0.54395,0.30896,0.77679,1,0.79074,0.88123,0.60257,1.07683,0.55603,0.80303,0.000269721,0.000269721,0.000269721
256,57.5077,0.56902,0.32113,0.7904,0.99808,0.78261,0.8834,0.60269,1.0623,0.56287,0.80291,0.00026422,0.00026422,0.00026422
257,57.7174,0.57508,0.32596,0.77995,0.99808,0.78261,0.8834,0.60269,1.0623,0.56287,0.80291,0.000258718,0.000258718,0.000258718
258,57.9317,0.51842,0.30832,0.77493,0.99808,0.78261,0.8834,0.60269,1.0623,0.56287,0.80291,0.000253217,0.000253217,0.000253217
259,58.1447,0.46861,0.30467,0.76607,0.99808,0.78261,0.8834,0.60269,1.0623,0.56287,0.80291,0.000247716,0.000247716,0.000247716
260,58.3668,0.48238,0.3034,0.77947,0.99791,0.78261,0.88029,0.62529,1.00914,0.53056,0.80121,0.000242215,0.000242215,0.000242215
261,58.5745,0.42842,0.29563,0.76625,0.99791,0.78261,0.88029,0.62529,1.00914,0.53056,0.80121,0.000236714,0.000236714,0.000236714
262,58.7864,0.47557,0.29432,0.76381,0.99791,0.78261,0.88029,0.62529,1.00914,0.53056,0.80121,0.000231213,0.000231213,0.000231213
263,58.9977,0.49016,0.30849,0.76803,0.99791,0.78261,0.88029,0.62529,1.00914,0.53056,0.80121,0.000225712,0.000225712,0.000225712
264,59.2188,0.43309,0.274,0.78679,0.99763,0.78261,0.88098,0.63522,0.97443,0.50401,0.80088,0.000220211,0.000220211,0.000220211
265,59.4277,0.45553,0.29454,0.78131,0.99763,0.78261,0.88098,0.63522,0.97443,0.50401,0.80088,0.00021471,0.00021471,0.00021471
266,59.7265,0.47838,0.28683,0.78869,0.99763,0.78261,0.88098,0.63522,0.97443,0.50401,0.80088,0.000209209,0.000209209,0.000209209
267,59.9367,0.45606,0.27941,0.77733,0.99763,0.78261,0.88098,0.63522,0.97443,0.50401,0.80088,0.000203707,0.000203707,0.000203707
268,60.155,0.42925,0.29112,0.78483,0.99749,0.78261,0.87606,0.62716,0.98434,0.50803,0.80028,0.000198206,0.000198206,0.000198206
269,60.3625,0.41564,0.28281,0.7746,0.99749,0.78261,0.87606,0.62716,0.98434,0.50803,0.80028,0.000192705,0.000192705,0.000192705
270,60.5761,0.46781,0.29109,0.77747,0.99749,0.78261,0.87606,0.62716,0.98434,0.50803,0.80028,0.000187204,0.000187204,0.000187204
271,60.7878,0.42188,0.27246,0.78284,0.99749,0.78261,0.87606,0.62716,0.98434,0.50803,0.80028,0.000181703,0.000181703,0.000181703
272,61.0078,0.4831,0.29573,0.77688,0.99763,0.78261,0.88155,0.62242,0.9829,0.49425,0.79909,0.000176202,0.000176202,0.000176202
273,61.2172,0.58042,0.30389,0.77399,0.99763,0.78261,0.88155,0.62242,0.9829,0.49425,0.79909,0.000170701,0.000170701,0.000170701
274,61.4308,0.47546,0.27711,0.77293,0.99763,0.78261,0.88155,0.62242,0.9829,0.49425,0.79909,0.0001652,0.0001652,0.0001652
275,61.644,0.43328,0.27736,0.76658,0.99763,0.78261,0.88155,0.62242,0.9829,0.49425,0.79909,0.000159699,0.000159699,0.000159699
276,61.8627,0.47488,0.28543,0.77091,0.99781,0.78261,0.88315,0.62696,0.98247,0.50062,0.79892,0.000154198,0.000154198,0.000154198
277,62.1586,0.55264,0.30344,0.78694,0.99781,0.78261,0.88315,0.62696,0.98247,0.50062,0.79892,0.000148696,0.000148696,0.000148696
278,62.3699,0.45953,0.27945,0.77824,0.99781,0.78261,0.88315,0.62696,0.98247,0.50062,0.79892,0.000143195,0.000143195,0.000143195
279,62.577,0.45811,0.29115,0.77933,0.99781,0.78261,0.88315,0.62696,0.98247,0.50062,0.79892,0.000137694,0.000137694,0.000137694
280,62.7941,0.43528,0.26743,0.78041,0.99783,0.78261,0.88012,0.63021,0.97913,0.50392,0.79927,0.000132193,0.000132193,0.000132193
281,62.9998,0.39666,0.29569,0.77356,0.99783,0.78261,0.88012,0.63021,0.97913,0.50392,0.79927,0.000126692,0.000126692,0.000126692
282,63.2098,0.40743,0.26937,0.77802,0.99783,0.78261,0.88012,0.63021,0.97913,0.50392,0.79927,0.000121191,0.000121191,0.000121191
283,63.4175,0.46041,0.28469,0.77956,0.99783,0.78261,0.88012,0.63021,0.97913,0.50392,0.79927,0.00011569,0.00011569,0.00011569
284,63.6335,0.45389,0.27703,0.77093,0.95447,0.81739,0.88249,0.62865,0.98075,0.49976,0.7998,0.000110189,0.000110189,0.000110189
285,63.8417,0.41143,0.27754,0.76171,0.95447,0.81739,0.88249,0.62865,0.98075,0.49976,0.7998,0.000104688,0.000104688,0.000104688
286,64.053,0.3917,0.2713,0.77104,0.95447,0.81739,0.88249,0.62865,0.98075,0.49976,0.7998,9.91865e-05,9.91865e-05,9.91865e-05
287,64.2629,0.46592,0.28444,0.76582,0.95447,0.81739,0.88249,0.62865,0.98075,0.49976,0.7998,9.36854e-05,9.36854e-05,9.36854e-05
288,64.4803,0.44896,0.27486,0.77787,0.96484,0.81739,0.88364,0.63433,0.97603,0.4926,0.79974,8.81843e-05,8.81843e-05,8.81843e-05
289,64.7751,0.43247,0.28089,0.76609,0.96484,0.81739,0.88364,0.63433,0.97603,0.4926,0.79974,8.26832e-05,8.26832e-05,8.26832e-05
290,64.9857,0.51021,0.29402,0.77817,0.96484,0.81739,0.88364,0.63433,0.97603,0.4926,0.79974,7.71821e-05,7.71821e-05,7.71821e-05
291,65.5048,0.42538,0.3173,0.77693,0.96484,0.81739,0.88364,0.63433,0.97603,0.4926,0.79974,7.1681e-05,7.1681e-05,7.1681e-05
292,65.7669,0.46222,0.32177,0.76212,0.96901,0.81562,0.88191,0.63402,0.97241,0.49332,0.80046,6.61799e-05,6.61799e-05,6.61799e-05
293,66.0056,0.42595,0.29498,0.7628,0.96901,0.81562,0.88191,0.63402,0.97241,0.49332,0.80046,6.06788e-05,6.06788e-05,6.06788e-05
294,66.2375,0.64296,0.38104,0.76806,0.96901,0.81562,0.88191,0.63402,0.97241,0.49332,0.80046,5.51777e-05,5.51777e-05,5.51777e-05
295,66.4502,0.41179,0.29187,0.77883,0.96901,0.81562,0.88191,0.63402,0.97241,0.49332,0.80046,4.96766e-05,4.96766e-05,4.96766e-05
296,66.6814,0.4017,0.28268,0.77505,0.9974,0.78261,0.87736,0.63118,0.96604,0.50095,0.80024,4.41755e-05,4.41755e-05,4.41755e-05
297,66.8969,0.41155,0.28128,0.76688,0.9974,0.78261,0.87736,0.63118,0.96604,0.50095,0.80024,3.86744e-05,3.86744e-05,3.86744e-05
298,67.1068,0.4658,0.31696,0.76028,0.9974,0.78261,0.87736,0.63118,0.96604,0.50095,0.80024,3.31733e-05,3.31733e-05,3.31733e-05
299,67.3201,0.42021,0.29093,0.7657,0.9974,0.78261,0.87736,0.63118,0.96604,0.50095,0.80024,2.76722e-05,2.76722e-05,2.76722e-05
300,67.5388,0.51977,0.33527,0.7692,0.99709,0.78261,0.87437,0.62996,0.96515,0.49975,0.79987,2.21711e-05,2.21711e-05,2.21711e-05
